"COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","FREQUENCY.ID","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE"
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-1.765","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-1.451","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-0.975","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-1.935","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-2.278","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-1.996","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-2.786","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-2.538","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.179","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-1.637","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-2.058","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-5.263","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-3.904","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-2.217","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-1.575","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-2.243","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-2.735","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-2.703","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-6.829","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-4.397","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-4.21","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-5.078","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-3.932","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-2.972","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-2.793","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.827","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-2.888","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-5.301","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-4.698","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-3.478","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-3.474","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-3.369","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-2.575","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-2.752","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-2.704","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.525","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-3.5","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-4.068","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-3.927","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-5.76","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-5.193","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-4.298","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-4.228","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.758","",""
"MYS","Malaysia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.607","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","2.013","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-0.714","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","0.411","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-1.125","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-0.1","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","0.327","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-0.376","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","2.32","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","1.041","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-0.84","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","1.254","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","2.503","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","2.365","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","1.47","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","0.951","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-0.71","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","0.714","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","1.739","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","0.661","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","1.699","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-7.95","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-1.183","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-0.666","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","0.943","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","1.042","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","0.56","",""
"SGP","Singapore","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","0.119","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-3.725","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-3.745","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-3.901","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-3.741","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-3.119","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-1.894","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-0.033","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-0.492","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-0.156","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-2.133","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-2.342","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-0.329","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.315","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.364","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","1.151","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","0.2","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-0.774","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-0.83","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-1.529","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.49","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-3.337","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-5.29","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-5.597","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-4.43","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-3.783","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.49","",""
"PHL","Philippines","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.055","",""
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","0.956","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-2.248","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","2.171","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","4.265","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","4.804","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-1.057","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-6.321","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-8.451","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-3.552","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-4.419","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-9.226","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-11.368","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-13.945","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-4.499","0","Units"
"AGO","Angola","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-5.140","0","Units"
